name,recclass,mass,fall,year,id,latitude,longitude
Lewis Cliff 88194,L5,20.5,Found,1988,13947,-84.27985,161.34894
Lewis Cliff 88309,H5,30.9,Found,1988,14060,-84.27022,161.34874
Lewis Cliff 85380,L6,14.5,Found,1985,12849,-84.27741,161.34874
Lewis Cliff 86149,H6,18.8,Found,1986,13088,-84.25868,161.34873
Lewis Cliff 88726,H5,7.3,Found,1988,14463,-84.2859,161.3486
Lewis Cliff 86159,H5,8.2,Found,1986,13097,-84.25755,161.34853
Lewis Cliff 85382,H5,9.9,Found,1985,12851,-84.27965,161.34812
Lewis Cliff 85404,H5,34.4,Found,1985,12873,-84.27403,161.34811
Lewis Cliff 86190,H6,28.4,Found,1986,13128,-84.25806,161.34775
Lewis Cliff 85465,L6,57.5,Found,1985,12933,-84.27655,161.34771
Lewis Cliff 88220,L6,5.2,Found,1988,13973,-84.28629,161.3477
Lewis Cliff 86292,H5,32.8,Found,1986,13224,-84.27706,161.34768
Lewis Cliff 85381,H6,21.7,Found,1985,12850,-84.26203,161.34716
Lewis Cliff 86287,H6,41.5,Found,1986,13219,-84.28617,161.34667
Lewis Cliff 85346,L6,30.2,Found,1985,12816,-84.28027,161.34666
Lewis Cliff 86102,L3.4,21.8,Found,1986,13041,-84.25945,161.34653
Lewis Cliff 86182,H6,18.8,Found,1986,13120,-84.25587,161.34647
Lewis Cliff 85383,H3.7,18.5,Found,1985,12852,-84.27423,161.34604
Lewis Cliff 88278,L6,3.1,Found,1988,14029,-84.28415,161.34579
Lewis Cliff 88550,L6,4.2,Found,1988,14291,-84.28652,161.34567
Lewis Cliff 88296,H6,3.8,Found,1988,14047,-84.28652,161.34567
Lewis Cliff 86317,L6,62.4,Found,1986,13249,-84.27639,161.34562
Lewis Cliff 86524,L5,23.4,Found,1986,13452,-84.26857,161.34523
Lewis Cliff 86014,L4,662.4,Found,1986,12954,-84.25702,161.3452
Lewis Cliff 88243,H5,12.7,Found,1988,13994,-84.28206,161.34472
Lewis Cliff 86241,H6,33.1,Found,1986,13175,-84.25433,161.34459
Lewis Cliff 86527,H5,21.6,Found,1986,13455,-84.27542,161.34441
Lewis Cliff 87264,L6,3.4,Found,1987,13725,-84.3468,161.3442
Lewis Cliff 88263,L3.4,8.8,Found,1988,14014,-84.2838,161.34398
Lewis Cliff 86223,H5,13.4,Found,1986,13159,-84.25466,161.34381
Lewis Cliff 86101,LL6,28.5,Found,1986,13040,-84.25645,161.34377
Lewis Cliff 85447,H5,16.2,Found,1985,12915,-84.28675,161.34374
Lewis Cliff 86171,H4,17.6,Found,1986,13109,-84.25487,161.3437
Lewis Cliff 88744,LL6,6.8,Found,1988,14481,-84.2875,161.34364
Lewis Cliff 88344,L6,26.6,Found,1988,14095,-84.26814,161.34362
Lewis Cliff 86112,H5,17.8,Found,1986,13051,-84.25487,161.3436
Lewis Cliff 86166,L6,20.7,Found,1986,13104,-84.25687,161.34346
Lewis Cliff 86186,L6,47.5,Found,1986,13124,-84.25817,161.34324
Lewis Cliff 86128,H5,15.1,Found,1986,13067,-84.25485,161.34317
Lewis Cliff 86192,H5,11.5,Found,1986,13130,-84.25478,161.34315
Lewis Cliff 86163,H6,15.4,Found,1986,13101,-84.25486,161.343
Lewis Cliff 86111,H5,32.9,Found,1986,13050,-84.25691,161.34294
Lewis Cliff 86185,LL6,4.8,Found,1986,13123,-84.25817,161.34294
Lewis Cliff 86203,L6,61.4,Found,1986,13141,-84.25478,161.34293
Lewis Cliff 86172,H5,6.9,Found,1986,13110,-84.25712,161.34279
Lewis Cliff 86134,L3.0,28.9,Found,1986,13073,-84.25739,161.34258
Lewis Cliff 88305,H6,18.7,Found,1988,14056,-84.2881,161.34246
Lewis Cliff 88197,H6,48,Found,1988,13950,-84.27792,161.34233
Lewis Cliff 88742,LL6,4.3,Found,1988,14479,-84.28738,161.34227
Lewis Cliff 86143,H5,23.4,Found,1986,13082,-84.25792,161.34166
Lewis Cliff 88323,H5,53,Found,1988,14074,-84.28266,161.34164
Lewis Cliff 88013,H5,219.1,Found,1988,13767,-84.27604,161.34151
Lewis Cliff 85461,L6,21.2,Found,1985,12929,-84.28659,161.34146
Lewis Cliff 88006,Ureilite,27,Found,1988,13760,-84.2816,161.34144
Lewis Cliff 88438,H6,13.5,Found,1988,14183,-84.28158,161.34122
Lewis Cliff 87164,L6,0.7,Found,1987,13631,-84.34653,161.34114
Lewis Cliff 86090,L6,23.2,Found,1986,13029,-84.25828,161.34092
Lewis Cliff 88612,H6,4.3,Found,1988,14350,-84.28803,161.34058
Lewis Cliff 88262,H5,13.6,Found,1988,14013,-84.27604,161.34038
Lewis Cliff 85462,H6,22.5,Found,1985,12930,-84.28587,161.34037
Lewis Cliff 88258,H5,21.9,Found,1988,14009,-84.28332,161.33978
Lewis Cliff 88302,H5,57.5,Found,1988,14053,-84.27537,161.33935
Lewis Cliff 88317,L6,34.1,Found,1988,14068,-84.28193,161.33924
Lewis Cliff 88261,L3.4,17.6,Found,1988,14012,-84.28456,161.33846
Lewis Cliff 88651,L6,5.8,Found,1988,14388,-84.29084,161.33845
Lewis Cliff 86033,H4,21.5,Found,1986,12972,-84.2588,161.33802
Lewis Cliff 88271,L6,11.9,Found,1988,14022,-84.28606,161.33797
Lewis Cliff 85434,L3.4,19.4,Found,1985,12902,-84.2882,161.33793
Lewis Cliff 88198,H6,71.7,Found,1988,13951,-84.28055,161.33778
Lewis Cliff 85414,H5,25.8,Found,1985,12883,-84.28214,161.33705
Lewis Cliff 88021,H4,731,Found,1988,13775,-84.26679,161.33674
Lewis Cliff 88345,H5,19.1,Found,1988,14096,-84.28941,161.33649
Lewis Cliff 85332,C3-ung,113.7,Found,1985,12802,-84.29006,161.33639
Lewis Cliff 88601,H5,10.6,Found,1988,14339,-84.28975,161.33605
Lewis Cliff 88506,H6,26.2,Found,1988,14250,-84.28876,161.33559
Lewis Cliff 88221,L5,20.4,Found,1988,13974,-84.2848,161.33438
Lewis Cliff 86373,H5,30.1,Found,1986,13304,-84.29212,161.33398
Lewis Cliff 88184,L5,47.6,Found,1988,13937,-84.2871,161.33389
Lewis Cliff 85331,H6,54.3,Found,1985,12801,-84.28302,161.33362
Lewis Cliff 86341,H5,9.4,Found,1986,13272,-84.29118,161.33328
Lewis Cliff 88178,L6,55.4,Found,1988,13931,-84.2836,161.33288
Lewis Cliff 88201,Ureilite,46.4,Found,1988,13954,-84.28149,161.33277
Lewis Cliff 88307,H6,43.6,Found,1988,14058,-84.28888,161.33265
Lewis Cliff 85446,H6,41.5,Found,1985,12914,-84.28541,161.33212
Lewis Cliff 93891,L3.7,25.5,Found,1993,14611,-84.2858,161.33204
Lewis Cliff 88335,H5,19,Found,1988,14086,-84.29089,161.33099
Lewis Cliff 88507,L6,23.1,Found,1988,14251,-84.2906,161.3303
Lewis Cliff 87176,H6,34.2,Found,1987,13642,-84.34674,161.32979
Lewis Cliff 88186,H6,47.1,Found,1988,13939,-84.28335,161.32949
Lewis Cliff 86352,L5,26.9,Found,1986,13283,-84.2918,161.3294
Lewis Cliff 87230,H6,175.1,Found,1987,13692,-84.35632,161.32918
Lewis Cliff 88644,L3.5,15.9,Found,1988,14381,-84.29352,161.32904
Lewis Cliff 88319,H5,30.3,Found,1988,14070,-84.2895,161.32891
Lewis Cliff 87170,L6,0.2,Found,1987,13636,-84.34664,161.32782
Lewis Cliff 88545,H6,18.4,Found,1988,14286,-84.28379,161.32766
Lewis Cliff 88682,H4,10.9,Found,1988,14419,-84.28564,161.32731
Lewis Cliff 87146,LL6,2,Found,1987,13613,-84.34646,161.32724
Lewis Cliff 85450,H5,27.3,Found,1985,12918,-84.28708,161.32719
Lewis Cliff 86544,H6,65.3,Found,1986,13472,-84.29389,161.32657
Lewis Cliff 88429,H5,13.9,Found,1988,14174,-84.28742,161.32654
Lewis Cliff 88333,H5,40.5,Found,1988,14084,-84.28529,161.32588
Lewis Cliff 87057,E3-an,0.4,Found,1987,13531,-84.34665,161.32562
Lewis Cliff 86302,H5,40.2,Found,1986,13234,-84.29103,161.32518
Lewis Cliff 87157,H5,19.4,Found,1987,13624,-84.34853,161.32502
Lewis Cliff 87025,CM2,0.9,Found,1987,13499,-84.34658,161.32478
Lewis Cliff 87162,H5,35.3,Found,1987,13629,-84.34808,161.32439
Lewis Cliff 88756,H5,28.1,Found,1988,14493,-84.28352,161.32426
Lewis Cliff 87143,L6,112.9,Found,1987,13610,-84.34934,161.32419
Lewis Cliff 85422,H5,26.6,Found,1985,12890,-84.29221,161.32321
Lewis Cliff 88018,L6,215.1,Found,1988,13772,-84.28793,161.32257
Lewis Cliff 88678,H6,27.2,Found,1988,14415,-84.29382,161.3224
Lewis Cliff 88657,L6,6.4,Found,1988,14394,-84.29526,161.32207
Lewis Cliff 87195,H5,22.1,Found,1987,13660,-84.34675,161.32205
Lewis Cliff 87050,H6,129.7,Found,1987,13524,-84.34682,161.32187
Lewis Cliff 86505,L3.4,43.9,Found,1986,13435,-84.29543,161.3217
Lewis Cliff 87048,H6,277.6,Found,1987,13522,-84.35073,161.32162
Lewis Cliff 87285,E3-an,0.5,Found,1987,13746,-84.34646,161.32157
Lewis Cliff 85379,H5,25.8,Found,1985,12848,-84.2933,161.32152
Lewis Cliff 85458,H5,16.8,Found,1985,12926,-84.29258,161.32146
Lewis Cliff 88315,H3.5,25.1,Found,1988,14066,-84.29519,161.3213
Lewis Cliff 87224,L6,149.3,Found,1987,13688,-84.36419,161.32061
Lewis Cliff 86311,L6,67.1,Found,1986,13243,-84.29647,161.31977
Lewis Cliff 87237,E3-an,1.9,Found,1987,13699,-84.34651,161.3197
Lewis Cliff 85321,L6,527,Found,1985,12791,-84.29821,161.31934
Lewis Cliff 86374,H5,31.7,Found,1986,13305,-84.29669,161.31934
Lewis Cliff 87223,E3-an,110.3,Found,1987,13687,-84.3704,161.3181
Lewis Cliff 85327,H5,439.4,Found,1985,12797,-84.26611,161.31667
Lewis Cliff 87004,Eucrite-pmict,208.4,Found,1987,13479,-84.36015,161.31654
Miller Butte 01001,L5,6260,Found,2001,16647,-72.68417,161.31583
Lewis Cliff 85300,Eucrite-pmict,210.3,Found,1985,12773,-84.29185,161.31334
Lewis Cliff 85385,L5,12.9,Found,1985,12854,-84.27188,161.31281
Lewis Cliff 87252,L6,0.6,Found,1987,13713,-84.34604,161.31273
Lewis Cliff 85425,L6,3,Found,1985,12893,-84.26836,161.31266
Lewis Cliff 86312,H5,101.8,Found,1986,13244,-84.29439,161.31133
Lewis Cliff 87241,Chondrite-fusion crust,0.5,Found,1987,13702,-84.34563,161.31058
Lewis Cliff 87293,H6,0.8,Found,1987,13753,-84.34551,161.31021
Lewis Cliff 87038,L6,428.2,Found,1987,13512,-84.35558,161.30681
Lewis Cliff 87151,LL6,21.5,Found,1987,13618,-84.3558,161.30629
Lewis Cliff 87218,L6,0.8,Found,1987,13682,-84.34513,161.30576
Lewis Cliff 87152,L6,0.6,Found,1987,13619,-84.34518,161.30575
Lewis Cliff 87100,H6,0.6,Found,1987,13573,-84.34527,161.30434
Lewis Cliff 85333,L4,47.9,Found,1985,12803,-84.29547,161.30152
Lewis Cliff 87166,L6,122.7,Found,1987,13633,-84.36777,161.29976
Lewis Cliff 86498,"Iron, ungrouped",134.2,Found,1986,13428,-84.29822,161.29944
Lewis Cliff 87022,CM2,75.4,Found,1987,13497,-84.34387,161.29695
Lewis Cliff 86506,H5,30,Found,1986,13436,-84.29179,161.29519
Lewis Cliff 85365,L4,7.5,Found,1985,12835,-84.27926,161.29517
Lewis Cliff 87234,E3-an,34.2,Found,1987,13696,-84.36199,161.29308
Lewis Cliff 87279,LL6,80,Found,1987,13740,-84.36195,161.29181
Lewis Cliff 87009,CK6,50.5,Found,1987,13484,-84.35688,161.29148
Lewis Cliff 87044,H6,534.8,Found,1987,13518,-84.34629,161.28953
Lewis Cliff 88467,L3.8,6.6,Found,1988,14211,-84.29766,161.28768
Lewis Cliff 86333,H6,9.2,Found,1986,13264,-84.28986,161.28593
Lewis Cliff 87002,Eucrite-Mg rich,6.9,Found,1987,13477,-84.36388,161.27977
Lewis Cliff 87150,H5,16.8,Found,1987,13617,-84.34666,161.27397
Lewis Cliff 87113,L6,97.8,Found,1987,13583,-84.36326,161.26607
Lewis Cliff 87149,L6,2.1,Found,1987,13616,-84.34235,161.26095
Lewis Cliff 87042,L6,212.1,Found,1987,13516,-84.36776,161.25817
Lewis Cliff 87259,H5,9.6,Found,1987,13720,-84.34249,161.25522
Lewis Cliff 87045,L6,245.1,Found,1987,13519,-84.36734,161.25271
Lewis Cliff 87214,CK4,0.4,Found,1987,13678,-84.34242,161.25252
Lewis Cliff 86211,"Iron, ungrouped",163.1,Found,1986,13149,-84.31177,161.25171
Lewis Cliff 87220,E3-an,6.7,Found,1987,13684,-84.34234,161.25139
Lewis Cliff 87159,LL6,0.3,Found,1987,13626,-84.34634,161.25089
Lewis Cliff 87271,CM2,0.9,Found,1987,13732,-84.34186,161.24541
Lewis Cliff 93839,H5,14.8,Found,1993,14562,-84.35811,161.24509
Lewis Cliff 87161,H6,20,Found,1987,13628,-84.34176,161.2433
Lewis Cliff 86017,H6,687.6,Found,1986,12957,-84.26459,161.23374
Lewis Cliff 87155,H5,54,Found,1987,13622,-84.36025,161.22818
Lewis Cliff 87169,L6,169.8,Found,1987,13635,-84.36976,161.22536
Lewis Cliff 87148,CM2,42.5,Found,1987,13615,-84.36293,161.22363
Johannessen Nunataks 03016,H6,4.8,Found,2003,12192,-72.833,161.22319
Lewis Cliff 87226,L6,1.1,Found,1987,13690,-84.3732,161.20289
Lewis Cliff 87174,L6,101.5,Found,1987,13640,-84.35231,161.20166
Lewis Cliff 87046,L6,440.2,Found,1987,13520,-84.36628,161.20142
Lewis Cliff 87171,H5,95.6,Found,1987,13637,-84.35432,161.19974
Lewis Cliff 87221,H6,15.1,Found,1987,13685,-84.34411,161.19458
Lewis Cliff 87118,L6,27.2,Found,1987,13588,-84.36589,161.18416
Lewis Cliff 87196,L6,83.3,Found,1987,13661,-84.37997,161.18202
Lewis Cliff 87245,H5,27.5,Found,1987,13706,-84.35991,161.16657
Johannessen Nunataks 03014,H5,16.1,Found,2003,12190,-72.90194,161.16644
Johannessen Nunataks 03002,H6,50.2,Found,2003,12178,-72.89486,161.14558
Johannessen Nunataks 03003,H6,28.5,Found,2003,12179,-72.89494,161.14481
Johannessen Nunataks 03001,H6,127.7,Found,2003,12177,-72.89689,161.13747
Johannessen Nunataks 01001,H5,1058.7,Found,2001,12176,-72.85833,161.13611
Lewis Cliff 87175,L6,127.4,Found,1987,13641,-84.35436,161.13518
Johannessen Nunataks 03004,H6,34.1,Found,2003,12180,-72.89917,161.13119
Johannessen Nunataks 03005,H6,112.4,Found,2003,12181,-72.89953,161.12953
Johannessen Nunataks 03018,H6,0.2,Found,2003,12194,-72.8995,161.12944
Johannessen Nunataks 03017,H6,1.9,Found,2003,12193,-72.8995,161.12933
Johannessen Nunataks 03010,H6,445,Found,2003,12186,-72.89989,161.129
Johannessen Nunataks 03009,H6,400,Found,2003,12185,-72.89989,161.129
Johannessen Nunataks 03019,H6,1.4,Found,2003,12195,-72.89994,161.12886
Johannessen Nunataks 03006,H6,40.1,Found,2003,12182,-72.89953,161.12878
Johannessen Nunataks 03007,H6,929.3,Found,2003,12183,-72.89964,161.12836
Johannessen Nunataks 03008,H6,365.3,Found,2003,12184,-72.89964,161.12836
Lewis Cliff 87035,L6,413.3,Found,1987,13509,-84.37804,161.12475
Lewis Cliff 87289,L6,30.4,Found,1987,13750,-84.37358,161.12355
Lewis Cliff 87210,H5,119.5,Found,1987,13675,-84.3724,161.1059
Lewis Cliff 87030,H5,7986.5,Found,1987,13504,-84.28333,161.08333
Lewis Cliff 87029,H5,4026.6,Found,1987,13503,-84.28333,161.08333
Lewis Cliff 87033,H5,1264.2,Found,1987,13507,-84.28333,161.08333
Lewis Cliff 85323,L6,874.4,Found,1985,12793,-84.28333,161.08333
Lewis Cliff 87034,H5,734.8,Found,1987,13508,-84.28333,161.08333
Lewis Cliff 88015,L6,528.2,Found,1988,13769,-84.28333,161.08333
Lewis Cliff 87006,Mesosiderite-A,269.5,Found,1987,13481,-84.28333,161.08333
Lewis Cliff 87037,H5,232.2,Found,1987,13511,-84.28333,161.08333
Lewis Cliff 87043,H5,201.8,Found,1987,13517,-84.28333,161.08333
Lewis Cliff 85329,H6,169.6,Found,1985,12799,-84.28333,161.08333
Lewis Cliff 85318,H5,152.2,Found,1985,12788,-84.28333,161.08333
Lewis Cliff 85373,H6,45.2,Found,1985,12843,-84.28333,161.08333
Lewis Cliff 87284,L3.5,38.6,Found,1987,13745,-84.28333,161.08333
Lewis Cliff 87181,LL6,38.3,Found,1987,13646,-84.28333,161.08333
Lewis Cliff 87208,L3.4,34.5,Found,1987,13673,-84.28333,161.08333
Lewis Cliff 87192,L6,24,Found,1987,13657,-84.28333,161.08333
Lewis Cliff 85457,L6,20.3,Found,1985,12925,-84.28333,161.08333
Lewis Cliff 87016,CM2,16.8,Found,1987,13491,-84.28333,161.08333
Lewis Cliff 87248,L3.5,13.8,Found,1987,13709,-84.28333,161.08333
Lewis Cliff 87254,LL3.5,12.8,Found,1987,13715,-84.28333,161.08333
Lewis Cliff 88624,H5,11.7,Found,1988,14362,-84.28333,161.08333
Lewis Cliff 86468,H5,11.5,Found,1986,13398,-84.28333,161.08333
Lewis Cliff 88338,L6,9.1,Found,1988,14089,-84.28333,161.08333
Lewis Cliff 88023,"Iron, ungrouped",8,Found,1988,13777,-84.28333,161.08333
Lewis Cliff 85469,H6,7.7,Found,1985,12937,-84.28333,161.08333
Lewis Cliff 88132,H5,7.1,Found,1988,13885,-84.28333,161.08333
Lewis Cliff 88564,LL6,6.5,Found,1988,14304,-84.28333,161.08333
Lewis Cliff 85400,H6,6.4,Found,1985,12869,-84.28333,161.08333
Lewis Cliff 88473,L6,3.3,Found,1988,14217,-84.28333,161.08333
Johannessen Nunataks 03011,H5,407.3,Found,2003,12187,-72.89656,161.08053
Johannessen Nunataks 03012,H5,172.5,Found,2003,12188,-72.89642,161.08053
Johannessen Nunataks 03015,LL5,121.2,Found,2003,12191,-72.85325,161.02511
Johannessen Nunataks 03013,H6,162.4,Found,2003,12189,-72.9,161.00194
Inland Forts 83500,"Iron, ungrouped",2523,Found,1983,12035,-77.63333,161
Bilibino,"Iron, IIAB",1000000,Found,1981,5046,67.3,160.8
Frontier Mountain 03087,H4,8.76,Found,2004,30643,-72.96133,160.69708
Frontier Mountain 03088,H4,16.07,Found,2004,30644,-72.96433,160.68992
Frontier Mountain 01150,H6,11,Found,2001,10332,-72.95972,160.64889
Frontier Mountain 01148,L4,3.3,Found,2001,10330,-72.93417,160.64861
Frontier Mountain 99037,H4,19.6,Found,1999,10830,-72.9625,160.57
Frontier Mountain 99031,L3,201.6,Found,1999,10824,-72.9625,160.5675
Frontier Mountain 99039,H6,4,Found,1999,10832,-72.95222,160.56611
Frontier Mountain 99032,H6,28.1,Found,1999,10825,-72.9625,160.56417
Frontier Mountain 99040,CO3,71.4,Found,1999,10833,-72.96389,160.55806
Frontier Mountain 95040,H5,8.4,Found,1995,10725,-72.95267,160.5535
Frontier Mountain 99038,H5,12.1,Found,1999,10831,-72.97639,160.55111
Frontier Mountain 99010,H5/6,3.5,Found,1999,10803,-72.96083,160.54583
Frontier Mountain 90203,H6,11.31,Found,1990,10593,-72.95573,160.54408
Frontier Mountain 90199,H4,0.66,Found,1990,10589,-72.95591,160.54133
Frontier Mountain 90198,Eucrite,0.93,Found,1990,10588,-72.99083,160.54083
Frontier Mountain 90211,H5,10.92,Found,1990,10601,-72.95583,160.54028
Frontier Mountain 90153,H4-6,8.5,Found,1990,10545,-72.95404,160.53811
Frontier Mountain 90200,Ureilite-pmict,3.19,Found,1990,10590,-72.95556,160.53778
Frontier Mountain 01011,H5,11.6,Found,2001,10195,-72.96361,160.53667
Frontier Mountain 90099,H4,3.7,Found,1990,10495,-72.95404,160.53659
Frontier Mountain 93012,L5,19.95,Found,1993,10643,-72.95306,160.52972
Frontier Mountain 97030,L6,60.4,Found,1997,10759,-72.955,160.52806
Frontier Mountain 97029,H5,26.1,Found,1997,10758,-72.955,160.52806
Frontier Mountain 10077,H6,3.5,Found,2011,54812,-72.96663,160.52762
Frontier Mountain 10076,H4,2.5,Found,2011,54811,-72.96663,160.52762
Frontier Mountain 93004,H5,2.38,Found,1993,10635,-72.95278,160.52694
Frontier Mountain 90031,H4,8.4,Found,1990,10429,-72.95261,160.5268
Frontier Mountain 90139,H6,2.18,Found,1990,10532,-72.9527,160.5268
Frontier Mountain 90150,H6,16.66,Found,1990,10542,-72.9535,160.52665
Frontier Mountain 90059,H5,30.4,Found,1990,10457,-72.95417,160.52512
Frontier Mountain 90047,L4,19,Found,1990,10445,-72.95337,160.52512
Frontier Mountain 90051,H6,8.1,Found,1990,10449,-72.95346,160.52512
Frontier Mountain 90138,H6,4.48,Found,1990,10531,-72.95315,160.52451
Frontier Mountain 01170,H4-5,4.9,Found,2001,10352,-72.9525,160.52389
Frontier Mountain 90030,H4,7.2,Found,1990,10428,-72.95315,160.52359
Frontier Mountain 01117,H3/4,11.2,Found,2001,10300,-72.97056,160.52306
Frontier Mountain 97025,H5,28.2,Found,1997,10754,-72.95333,160.5225
Frontier Mountain 97024,H4/5,16.1,Found,1997,10753,-72.95333,160.5225
Frontier Mountain 03046,H5-6,11.55,Found,2003,30604,-72.95217,160.5225
Frontier Mountain 97026,H4,1.4,Found,1997,10755,-72.95333,160.5225
Frontier Mountain 90010,H5,5.5,Found,1990,10409,-72.95404,160.52236
Frontier Mountain 01169,H6,6.2,Found,2001,10351,-72.95278,160.52222
Frontier Mountain 03044,H6,5.4,Found,2003,30602,-72.95194,160.52222
Frontier Mountain 01167,H6,3.9,Found,2001,10349,-72.95194,160.52222
Frontier Mountain 03045,H6,3.71,Found,2003,30603,-72.95194,160.52222
Frontier Mountain 97031,H6,1.9,Found,1997,10760,-72.95333,160.52222
Frontier Mountain 90097,H6,2.2,Found,1990,10493,-72.95341,160.52206
Frontier Mountain 03016,H5,2.71,Found,2003,30575,-72.95233,160.52183
Frontier Mountain 90149,H4,13.8,Found,1990,10541,-72.95341,160.52175
Frontier Mountain 90007,H5/6,5.9,Found,1990,10406,-72.95341,160.52175
Frontier Mountain 90055,H6,4.6,Found,1990,10453,-72.95341,160.52175
Frontier Mountain 01168,H5,4,Found,2001,10350,-72.95167,160.52139
Frontier Mountain 03015,H5,2.65,Found,2003,30574,-72.95217,160.52081
Frontier Mountain 01115,H3,3.4,Found,2001,10298,-72.95278,160.52056
Frontier Mountain 97032,H6,13.1,Found,1997,10761,-72.9525,160.52028
Frontier Mountain 03043,H4-5,6.32,Found,2003,30601,-72.95192,160.51983
Frontier Mountain 10035,H6,2.5,Found,2011,54805,-72.9519,160.51957
Frontier Mountain 01024,L4,14.8,Found,2001,10207,-72.9525,160.51833
Frontier Mountain 97027,H6,20.5,Found,1997,10756,-72.95222,160.51778
Frontier Mountain 97028,H5,15.6,Found,1997,10757,-72.95222,160.51778
Frontier Mountain 10084,H5,1,Found,2011,54814,-72.95058,160.51718
Frontier Mountain 95045,H6,6.1,Found,1995,10730,-72.95133,160.51667
Frontier Mountain 03042,H4,15.47,Found,2003,30600,-72.95136,160.51608
Frontier Mountain 10083,LL3,5.9,Found,2011,54879,-72.95128,160.51542
Frontier Mountain 03094,H~5,0.21,Found,2004,30650,-72.95161,160.51531
Frontier Mountain 90057,H6,3.8,Found,1990,10455,-72.95265,160.51518
Frontier Mountain 90061,H6,8.4,Found,1990,10459,-72.95279,160.51472
Frontier Mountain 03093,L6,0.85,Found,2004,30649,-72.95144,160.51436
Frontier Mountain 03012,H5,10.5,Found,2003,30571,-72.95169,160.51428
Frontier Mountain 03011,LL3,8.64,Found,2003,30570,-72.95169,160.51428
Frontier Mountain 03041,H3-4,12.31,Found,2003,30599,-72.95108,160.51425
Frontier Mountain 90029,H4,16.5,Found,1990,10427,-72.9535,160.51411
Frontier Mountain 90137,H6,4.89,Found,1990,10530,-72.95341,160.51411
Frontier Mountain 03040,H5,3.35,Found,2003,30598,-72.95161,160.51408
Frontier Mountain 03039,H5,1.31,Found,2003,30597,-72.95161,160.51408
Frontier Mountain 03013,H~5,1.41,Found,2003,30572,-72.95186,160.51403
Frontier Mountain 03014,H5,3.26,Found,2003,30573,-72.95147,160.51397
Frontier Mountain 95028,Ureilite,13.9,Found,1995,10713,-72.95111,160.51389
Frontier Mountain 95037,H6,0.5,Found,1995,10722,-72.95111,160.51389
Frontier Mountain 03038,L3,3.15,Found,2003,30596,-72.95161,160.51372
Frontier Mountain 03036,H5,7.18,Found,2003,30594,-72.95144,160.51325
Frontier Mountain 03037,L4,4.47,Found,2003,30595,-72.95144,160.51325
Frontier Mountain 03010,L6,10.1,Found,2003,30569,-72.95131,160.51306
Frontier Mountain 03009,H6,7.13,Found,2003,30568,-72.95131,160.51306
Frontier Mountain 03035,L5,9.96,Found,2003,30593,-72.9515,160.51303
Frontier Mountain 90098,H4,5.3,Found,1990,10494,-72.95341,160.51288
Frontier Mountain 90151,H5,33.6,Found,1990,10543,-72.95564,160.51258
Frontier Mountain 90096,H6,6.9,Found,1990,10492,-72.95386,160.51258
Frontier Mountain 93014,H5,9.62,Found,1993,10645,-72.95833,160.5125
Frontier Mountain 03092,H6,2.29,Found,2004,30648,-72.95144,160.51233
Frontier Mountain 97034,L6,3.8,Found,1997,10763,-72.94944,160.51222
Frontier Mountain 03034,H5,6.74,Found,2003,30592,-72.95156,160.51194
Frontier Mountain 01105,H6,2.5,Found,2001,10288,-72.95028,160.51194
Frontier Mountain 01100,H4,11.3,Found,2001,10283,-72.95167,160.51167
Frontier Mountain 01098,L6,10.1,Found,2001,10281,-72.95167,160.51167
Frontier Mountain 01111,L4,5,Found,2001,10294,-72.95167,160.51167
Frontier Mountain 01099,H5-6,3.7,Found,2001,10282,-72.95167,160.51167
Frontier Mountain 01009,H6,6.7,Found,2001,10193,-72.95278,160.51139
Frontier Mountain 01104,H4/5,13.9,Found,2001,10287,-72.95167,160.51111
Frontier Mountain 10101,H5,1.2,Found,2011,54817,-72.95145,160.51087
Frontier Mountain 01140,H6,38.2,Found,2001,10322,-72.9775,160.51083
Frontier Mountain 03008,H6,4.67,Found,2003,30567,-72.95111,160.51078
Frontier Mountain 10044,H4,15.2,Found,2011,54846,-72.96418,160.51073
Frontier Mountain 03095,L6,0.78,Found,2004,30651,-72.95178,160.50997
Frontier Mountain 03096,H~5,0.41,Found,2004,30652,-72.95178,160.50997
Frontier Mountain 93032,H5,16.6,Found,1993,10663,-72.943,160.50983
Frontier Mountain 90028,L(?)3,18.8,Found,1990,10426,-72.95359,160.50952
Frontier Mountain 90148,H5,10.2,Found,1990,10540,-72.95359,160.50952
Frontier Mountain 90066,L7,8.9,Found,1990,10464,-72.95359,160.50952
Frontier Mountain 01008,L3,3.2,Found,2001,10192,-72.95194,160.50944
Frontier Mountain 01007,L4,2.6,Found,2001,10191,-72.95194,160.50944
